-1.000000000000000000e+00,-1.000000000000000000e+00,6.437247169095172694e-01
-1.000000000000000000e+00,-9.844961240310077244e-01,-2.874493799757689150e-01
-1.000000000000000000e+00,-9.689922480620154488e-01,-7.692307633139261469e-02
-1.000000000000000000e+00,-9.534883720930232842e-01,-4.453441423225779072e-02
-1.000000000000000000e+00,-9.379844961240310086e-01,1.740891164720621553e-01
-1.000000000000000000e+00,-9.224806201550387330e-01,5.263163360030653770e-02
-1.000000000000000000e+00,-9.069767441860465684e-01,-3.036437110253364935e-01
-1.000000000000000000e+00,-8.914728682170542928e-01,-5.060728491449291155e-01
-1.000000000000000000e+00,-8.759689922480620172e-01,3.643730255073918123e-02
-1.000000000000000000e+00,-8.604651162790697416e-01,4.251012477403570688e-01
-1.000000000000000000e+00,-8.449612403100774660e-01,1.336032888481435421e-01
-1.000000000000000000e+00,-8.294573643410853014e-01,6.275303858599494689e-01
-1.000000000000000000e+00,-8.139534883720930258e-01,8.461538550291096694e-01
-1.000000000000000000e+00,-7.984496124031007502e-01,7.692313017465757241e-02
-1.000000000000000000e+00,-7.829457364341085857e-01,-6.882591080660882543e-02
-1.000000000000000000e+00,-7.674418604651163101e-01,-2.024285612274689949e-02
-1.000000000000000000e+00,-7.519379844961240345e-01,-1.093117384305274387e-01
-1.000000000000000000e+00,-7.364341085271317588e-01,6.072879912509021594e-02
-1.000000000000000000e+00,-7.209302325581394832e-01,-4.412955249466593566e-01
-1.000000000000000000e+00,-7.054263565891473187e-01,-6.072874528182525822e-02
-1.000000000000000000e+00,-6.899224806201550431e-01,4.736842408890593603e-01
-1.000000000000000000e+00,-6.744186046511627675e-01,4.089069166907897124e-01
-1.000000000000000000e+00,-6.589147286821706029e-01,2.064777785711968683e-01
-1.000000000000000000e+00,-6.434108527131783273e-01,5.384615650873290083e-01
-1.000000000000000000e+00,-6.279069767441860517e-01,1.821862819968458336e-01
-1.000000000000000000e+00,-6.124031007751937761e-01,-3.117408765501200607e-01
-1.000000000000000000e+00,-5.968992248062015005e-01,-6.882591080660882543e-02
-1.000000000000000000e+00,-5.813953488372093359e-01,-2.793522144509852367e-01
-1.000000000000000000e+00,-5.658914728682170603e-01,-2.307692213022829453e-01
