-1.000000000000000000e+00,-1.000000000000000000e+00,6.392157077789308861e-01
-1.000000000000000000e+00,-9.844961240310077244e-01,5.529412031173710496e-01
-1.000000000000000000e+00,-9.689922480620154488e-01,2.313725948333742455e-01
-1.000000000000000000e+00,-9.534883720930232842e-01,7.450985908508322986e-02
-1.000000000000000000e+00,-9.379844961240310086e-01,-3.568627238273619495e-01
-1.000000000000000000e+00,-9.224806201550387330e-01,-8.901960775256156921e-01
-1.000000000000000000e+00,-9.069767441860465684e-01,-8.509803861379623413e-01
-1.000000000000000000e+00,-8.914728682170542928e-01,-7.411764562129974365e-01
-1.000000000000000000e+00,-8.759689922480620172e-01,-5.058823525905609131e-01
-1.000000000000000000e+00,-8.604651162790697416e-01,4.509804248809814453e-01
-1.000000000000000000e+00,-8.449612403100774660e-01,8.117647171020512253e-01
-1.000000000000000000e+00,-8.294573643410853014e-01,5.921568870544438035e-01
-1.000000000000000000e+00,-8.139534883720930258e-01,5.137255191802980736e-01
-1.000000000000000000e+00,-7.984496124031007502e-01,3.176470994949343041e-01
-1.000000000000000000e+00,-7.829457364341085857e-01,6.666672229766867908e-02
-1.000000000000000000e+00,-7.674418604651163101e-01,1.294118165969850853e-01
-1.000000000000000000e+00,-7.519379844961240345e-01,2.470588684082031250e-01
-1.000000000000000000e+00,-7.364341085271317588e-01,4.352941513061525658e-01
-1.000000000000000000e+00,-7.209302325581394832e-01,6.078431606292729050e-01
-1.000000000000000000e+00,-7.054263565891473187e-01,3.647059202194216088e-01
-1.000000000000000000e+00,-6.899224806201550431e-01,2.156863212585451439e-01
-1.000000000000000000e+00,-6.744186046511627675e-01,6.666672229766867908e-02
-1.000000000000000000e+00,-6.589147286821706029e-01,-3.647058606147765003e-01
-1.000000000000000000e+00,-6.434108527131783273e-01,-4.588235020637511097e-01
-1.000000000000000000e+00,-6.279069767441860517e-01,-5.764705836772918701e-01
-1.000000000000000000e+00,-6.124031007751937761e-01,-5.999999940395355225e-01
-1.000000000000000000e+00,-5.968992248062015005e-01,-9.019607305526711194e-02
-1.000000000000000000e+00,-5.813953488372093359e-01,6.156862974166874558e-01
-1.000000000000000000e+00,-5.658914728682170603e-01,8.117647171020512253e-01
-1.000000000000000000e+00,-5.503875968992247847e-01,6.078431606292729050e-01
-1.000000000000000000e+00,-5.348837209302326201e-01,4.274510145187380150e-01
-1.000000000000000000e+00,-5.193798449612403445e-01,3.411765098571779564e-01
-9.844961240310077244e-01,-1.000000000000000000e+00,4.823529720306398705e-01
-9.844961240310077244e-01,-9.844961240310077244e-01,6.627451181411747605e-01
-9.844961240310077244e-01,-9.689922480620154488e-01,4.196078777313234642e-01
-9.844961240310077244e-01,-9.534883720930232842e-01,2.784314155578615502e-01
-9.844961240310077244e-01,-9.379844961240310086e-01,7.450985908508322986e-02
-9.844961240310077244e-01,-9.224806201550387330e-01,-2.784313559532164417e-01
-9.844961240310077244e-01,-9.069767441860465684e-01,-2.627450823783874512e-01
-9.844961240310077244e-01,-8.914728682170542928e-01,-1.607843041419980690e-01
-9.844961240310077244e-01,-8.759689922480620172e-01,4.039216041564943627e-01
-9.844961240310077244e-01,-8.604651162790697416e-01,7.960784435272219017e-01
-9.844961240310077244e-01,-8.449612403100774660e-01,7.568627595901493699e-01
-9.844961240310077244e-01,-8.294573643410853014e-01,4.117647409439086914e-01
-9.844961240310077244e-01,-8.139534883720930258e-01,1.843137741088869408e-01
-9.844961240310077244e-01,-7.984496124031007502e-01,-1.294117569923398658e-01
-9.844961240310077244e-01,-7.829457364341085857e-01,-4.509803652763365589e-01
-9.844961240310077244e-01,-7.674418604651163101e-01,-5.058823525905609131e-01
-9.844961240310077244e-01,-7.519379844961240345e-01,-2.941176295280456543e-01
-9.844961240310077244e-01,-7.364341085271317588e-01,2.745103836059592517e-02
-9.844961240310077244e-01,-7.209302325581394832e-01,5.764706134796144799e-01
-9.844961240310077244e-01,-7.054263565891473187e-01,5.686274766922001511e-01
-9.844961240310077244e-01,-6.899224806201550431e-01,3.254902362823488549e-01
-9.844961240310077244e-01,-6.744186046511627675e-01,1.607843637466432885e-01
-9.844961240310077244e-01,-6.589147286821706029e-01,-9.019607305526711194e-02
-9.844961240310077244e-01,-6.434108527131783273e-01,-7.450979948043812140e-02
