-1.000000000000000000e+00,-9.691119691119690627e-01
-9.860139860139860435e-01,-9.459459459459459429e-01
-9.720279720279719760e-01,-8.918918918918918859e-01
-9.580419580419580194e-01,-9.034749034749034458e-01
-9.440559440559440629e-01,-9.343629343629343831e-01
-9.300699300699301064e-01,-8.803088803088803260e-01
-9.160839160839160389e-01,-8.301158301158301223e-01
-9.020979020979020824e-01,-8.301158301158301223e-01
-8.881118881118881259e-01,-8.764478764478764727e-01
-8.741258741258741694e-01,-9.420849420849420897e-01
-8.601398601398601018e-01,-1.000000000000000000e+00
-8.461538461538461453e-01,-9.459459459459459429e-01
-8.321678321678321888e-01,-9.575289575289575028e-01
-8.181818181818181213e-01,-9.150579150579150056e-01
-8.041958041958041647e-01,-8.571428571428572063e-01
-7.902097902097902082e-01,-8.803088803088803260e-01
-7.762237762237762517e-01,-9.189189189189188589e-01
-7.622377622377622952e-01,-8.262548262548262690e-01
-7.482517482517482277e-01,-7.451737451737452389e-01
-7.342657342657342712e-01,-7.451737451737452389e-01
-7.202797202797202036e-01,-7.915057915057914784e-01
-7.062937062937062471e-01,-8.880308880308880326e-01
-6.923076923076922906e-01,-9.613899613899613561e-01
-6.783216783216783341e-01,-8.610038610038610596e-01
-6.643356643356643776e-01,-8.416988416988416821e-01
-6.503496503496504211e-01,-8.223938223938224157e-01
-6.363636363636363535e-01,-7.142857142857143016e-01
-6.223776223776223970e-01,-7.722007722007722119e-01
-6.083916083916083295e-01,-7.374517374517374213e-01
-5.944055944055943730e-01,-7.142857142857143016e-01
-5.804195804195804165e-01,-6.332046332046332715e-01
-5.664335664335664600e-01,-6.332046332046332715e-01
-5.524475524475525035e-01,-6.911196911196910708e-01
-5.384615384615384359e-01,-7.760617760617760652e-01
-5.244755244755244794e-01,-8.378378378378378288e-01
-5.104895104895104119e-01,-7.606177606177606521e-01
-4.965034965034964554e-01,-7.413127413127413856e-01
-4.825174825174824988e-01,-7.065637065637064840e-01
-4.685314685314685423e-01,-6.563706563706563912e-01
-4.545454545454545858e-01,-7.027027027027026307e-01
-4.405594405594405183e-01,-6.949806949806949241e-01
-4.265734265734265618e-01,-5.598455598455598370e-01
-4.125874125874126053e-01,-5.135135135135134865e-01
-3.986013986013986488e-01,-4.671814671814671360e-01
-3.846153846153845812e-01,-5.945945945945945166e-01
-3.706293706293706247e-01,-6.640926640926640978e-01
-3.566433566433566682e-01,-7.374517374517374213e-01
-3.426573426573427117e-01,-6.525096525096525379e-01
-3.286713286713286442e-01,-6.447876447876448314e-01
-3.146853146853146876e-01,-6.447876447876448314e-01
-3.006993006993007311e-01,-4.903474903474903668e-01
-2.867132867132866636e-01,-4.942084942084942201e-01
-2.727272727272727071e-01,-5.173745173745173398e-01
-2.587412587412587506e-01,-4.633204633204632827e-01
-2.447552447552447941e-01,-3.822393822393822527e-01
-2.307692307692307265e-01,-3.513513513513513153e-01
-2.167832167832167700e-01,-4.864864864864865135e-01
-2.027972027972028135e-01,-5.868725868725868100e-01
-1.888111888111888570e-01,-7.065637065637064840e-01
-1.748251748251747895e-01,-6.254826254826254539e-01
-1.608391608391608329e-01,-6.138996138996138940e-01
-1.468531468531468764e-01,-6.756756756756756577e-01
-1.328671328671329199e-01,-4.942084942084942201e-01
-1.188811188811188524e-01,-5.250965250965251574e-01
-1.048951048951048959e-01,-4.980694980694980734e-01
-9.090909090909093937e-02,-3.822393822393822527e-01
-7.692307692307687184e-02,-2.355212355212354947e-01
-6.293706293706291532e-02,-2.702702702702702853e-01
-4.895104895104895881e-02,-4.015444015444015191e-01
-3.496503496503500230e-02,-5.173745173745173398e-01
-2.097902097902093477e-02,-6.177606177606177473e-01
-6.993006993006978256e-03,-5.173745173745173398e-01
6.993006993007089278e-03,-4.671814671814671360e-01
2.097902097902104579e-02,-5.019305019305019266e-01
3.496503496503500230e-02,-3.706563706563706928e-01
4.895104895104895881e-02,-3.629343629343628752e-01
6.293706293706291532e-02,-3.590733590733590219e-01
7.692307692307687184e-02,-1.853281853281852909e-01
9.090909090909082835e-02,3.861003861003853288e-03
1.048951048951047849e-01,-6.177606177606176363e-02
1.188811188811189634e-01,-1.969111969111968508e-01
1.328671328671329199e-01,-3.436293436293436088e-01
1.468531468531468764e-01,-4.864864864864865135e-01
1.608391608391608329e-01,-3.281853281853281956e-01
1.748251748251747895e-01,-3.050193050193049649e-01
1.888111888111887460e-01,-3.320463320463320489e-01
2.027972027972027025e-01,-1.776061776061775843e-01
2.167832167832168810e-01,-1.930501930501929975e-01
2.307692307692308376e-01,-1.737451737451737310e-01
2.447552447552447941e-01,4.247104247104238617e-02
2.587412587412587506e-01,1.930501930501931085e-01
2.727272727272727071e-01,1.621621621621622822e-01
2.867132867132866636e-01,-3.088803088803082630e-02
3.006993006993006201e-01,-2.200772200772200815e-01
3.146853146853145766e-01,-3.552123552123551686e-01
3.286713286713287552e-01,-2.200772200772200815e-01
3.426573426573427117e-01,-1.853281853281852909e-01
3.566433566433566682e-01,-2.393822393822393479e-01
3.706293706293706247e-01,-2.702702702702697302e-02
3.846153846153845812e-01,-5.791505791505791034e-02
3.986013986013985377e-01,-3.088803088803082630e-02
4.125874125874124942e-01,2.277992277992277881e-01
4.265734265734266728e-01,3.938223938223939236e-01
4.405594405594406293e-01,4.015444015444016301e-01
4.545454545454545858e-01,1.583011583011584289e-01
4.685314685314685423e-01,-6.177606177606176363e-02
4.825174825174824988e-01,-2.239382239382239348e-01
4.965034965034964554e-01,-1.042471042471042608e-01
